year,company,tokens_final
2014,Target,"['corporation', 'content', 'payment', 'termination', 'change-in-control', 'section', 'explain', 'benefit', 'steinhafel', 'connection', 'termination', 'employment', 'company', 'payment', 'benefit', 'entitle', 'employment', 'change-in-control', 'scenario', 'payment', 'situation', 'assume', 'employment', 'change-in-control', 'occur', 'year', 'year-end', 'closing', 'price', 'intent', 'section', 'isolate', 'payment', 'benefit', 'time', 'payment', 'alter', 'situation', 'section', 'cover', 'amount', 'receive', 'termination', 'entitle', 'receive', 'balance', 'pension', 'defer', 'compensation', 'disclose', 'table', 'payment', 'accrue', 'vacation', 'balance', 'employment', 'termination', 'scenario', 'addition', 'termination', 'cause', 'define', 'deliberate', 'conduct', 'retain', 'option', 'award', 'meet', 'year', 'service', 'requirement', 'time', 'termination', 'portion', 'option', 'psus', 'forfeit', 'continue', 'schedule', 'define', 'period', 'description', 'year', 'service', 'requirement', 'provide', 'note', 'equity', 'award', 'table', 'jones', 'meet', 'year', 'service', 'requirement', 'paragraph', 'explain', 'payment', 'benefit', 'time', 'payment', 'alter', 'situation', 'refer', 'benefit', 'departure', 'step', 'president', 'resign', 'connection', 'departure', 'termination', 'reason', 'cause', 'receive', 'severance', 'benefit', 'income', 'continuance', 'policy', 'addition', 'enhance', 'retirement', 'benefit', 'pension', 'severance', 'benefit', 'year', 'service', 'program', 'remain', 'incentive', 'opportunity', 'incentive', 'base', 'performance', 'cash', 'base', 'length', 'employment', 'year', 'post-termination', 'benefit', 'consist', 'severance', 'payment', 'income', 'continuance', 'policy', 'continue', 'interest', 'legacy', 'officer', 'defer', 'compensation', 'odcp', 'participant', 'compensation', 'deferral', 'accelerate', 'award', 'forfeiture', 'accelerate', 'level', 'pbrsu', 'award', 'forfeiture', 'accordance', 'condition', 'severance', 'payment', 'eligibility', 'sign', 'agreement', 'include', 'non-solicitation', 'clause', 'release', 'claim', 'provide', 'severance', 'payment', 'recover', 'equity', 'award', 'hold', 'terminate', 'becomes', 'employ', 'competitor', 'estimate', 'value', 'benefit', 'value', 'depend', 'interest', 'rate', 'market', 'price', 'date', 'employment', 'terminate', 'payment', 'severance', 'value', 'market', 'interest', 'pbrsu', 'enhance', 'retirement', 'benefit', 'participant', 'allow', 'enhance', 'retirement', 'benefit', 'severance', 'benefit', 'odcp', 'participant', 'compensation', 'deferral', 'amount', 'represent', 'value', 'market', 'earnings', 'beneficiary', 'receive', 'life', 'calculate', 'earnings', 'rate', 'provide', 'discount', 'rate', 'moody', 'bond', 'index', 'rate', 'determine', 'amount', 'determine', 'number', 'accelerate', 'price', 'rsus', 'pbrsus', 'forfeit', 'information', 'payment', 'termination', 'page', 'agree', 'remain', 'capacity', 'assist', 'transition', 'period', 'continue', 'base', 'benefit', 'effect', 'date', 'step', 'president', 'determine', 'incentive', 'payout', 'opportunity', 'portion', 'period', 'base', 'term', 'effect', 'date', 'step', 'president', 'period', 'post-termination', 'benefit', 'describe', 'statement', 'corporation', 'http', '//www.sec.gov/archives/edgar/data///ltgt_defa.htm']"
2014,Target,"['corporation', 'content', 'compensation', 'capacity', 'portion', 'incentive', 'payout', 'opportunity', 'period', 'benefit', 'consequence', 'compensation', 'termination', 'terminate', 'employment', 'post-termination', 'benefit', 'consist', 'right', 'continue', 'above-market', 'interest', 'defer', 'compensation', 'odcp', 'account', 'balance', 'payment', 'odcp', 'participant', 'continue', 'interest', 'rate', 'describe', 'defer', 'compensation', 'table', 'life', 'participant', 'accordance', 'distribution', 'election', 'steinhafel', 'schiel', 'jones', 'odcp', 'value', 'market', 'interest', 'step', 'president', 'resign', 'amount', 'show', 'situation', 'departure', 'page', 'description', 'payment', 'termination', 'employment', 'odcp', 'freeze', 'participant', 'compensation', 'deferral', 'amount', 'represent', 'value', 'market', 'earnings', 'beneficiary', 'receive', 'life', 'calculate', 'earnings', 'rate', 'provide', 'discount', 'rate', 'moody', 'bond', 'index', 'rate', 'determine', 'termination', 'terminate', 'cause', 'eligible', 'benefit', 'describe', 'section', 'receive', 'benefit', 'describe', 'termination', 'section', 'terminate', 'reason', 'cause', 'post-termination', 'benefit', 'consist', 'severance', 'payment', 'income', 'continuance', 'policy', 'continue', 'interest', 'odcp', 'accelerate', 'award', 'forfeiture', 'accelerate', 'level', 'pbrsu', 'award', 'forfeiture', 'provide', 'cash', 'compensation', 'average', 'bonus', 'payment', 'period', 'month', 'installment', 'neos', 'month', 'income', 'continuation', 'payment', 'executive', 'officer', 'claim', 'covenant', 'reduction', 'executive', 'officer', 'become', 'employ', 'competitor', 'continue', 'interest', 'odcp', 'termination', 'vesting', 'provision', 'award', 'describe', 'note', 'equity', 'award', 'steinhafel', 'schiel', 'jones', 'payment', 'severance', 'value', 'market', 'interest', 'step', 'president', 'resign', 'amount', 'show', 'situation', 'departure', 'page', 'description', 'payment', 'termination', 'employment', 'enhance', 'retirement', 'benefit', 'participant', 'allow', 'termination', 'enhance', 'retirement', 'benefit', 'severance', 'benefit', 'termination', 'table', 'amount', 'determine', 'number', 'accelerate', 'price', 'january', 'rsus', 'pbrsus', 'forfeit', 'statement', 'corporation', 'http', '//www.sec.gov/archives/edgar/data///ltgt_defa.htm']"
2014,Target,"['corporation', 'content', 'death', 'employ', 'post-termination', 'benefit', 'consist', 'continue', 'interest', 'odcp', 'accelerate', 'option', 'rsus', 'pbrsus', 'payout', 'performance', 'period', 'base', 'performance', 'period', 'life', 'insurance', 'proceeds', 'time', 'year', 'base', 'bonus', 'equity', 'incentive', 'payment', 'odcp', 'participant', 'receive', 'payment', 'life', 'payment', 'participant', 'receive', 'death', 'elect', 'commence', 'distribution', 'addition', 'receive', 'performance', 'period', 'base', 'performance', 'period', 'steinhafel', 'schiel', 'jones', 'odcp', 'value', 'interest', 'accelerate', 'option', 'pbrsu', 'life', 'insurance', 'proceeds', 'step', 'president', 'resign', 'amount', 'show', 'situation', 'departure', 'page', 'description', 'payment', 'termination', 'employment', 'odcp', 'freeze', 'participant', 'compensation', 'deferral', 'amount', 'represent', 'value', 'market', 'earnings', 'beneficiary', 'receive', 'life', 'calculate', 'earnings', 'rate', 'provide', 'discount', 'rate', 'moody', 'bond', 'index', 'rate', 'determine', 'amount', 'determine', 'number', 'option', 'accelerate', 'price', 'january', 'exercise', 'price', 'option', 'amount', 'determine', 'number', 'payout', 'price', 'january', 'number', 'base', 'performance', 'performance', 'period', 'disability', 'becomes', 'employ', 'post-termination', 'benefit', 'consist', 'continue', 'interest', 'odcp', 'accelerate', 'award', 'pbrsus', 'payout', 'performance', 'period', 'base', 'performance', 'period', 'payment', 'disability', 'participate', 'disability', 'disability', 'provide', 'disability', 'income', 'payment', 'portion', 'annualized', 'year', 'incentive', 'compensation', 'compensation', 'limit', 'replace', 'compensation', 'becomes', 'payment', 'disable', 'year', 'disability', 'payment', 'death', 'sooner', 'addition', 'receive', 'performance', 'period', 'base', 'performance', 'period', 'steinhafel', 'schiel', 'jones', 'odcp', 'value', 'interest', 'disability', 'payment', 'step', 'president', 'resign', 'amount', 'show', 'situation', 'departure', 'page', 'description', 'payment', 'termination', 'employment', 'note', 'termination', 'page', 'amount', 'determine', 'number', 'payout', 'price', 'january', 'number', 'base', 'performance', 'performance', 'period', 'statement', 'corporation', 'http', '//www.sec.gov/archives/edgar/data///ltgt_defa.htm']"
2014,Target,"['corporation', 'content', 'change-in-control', 'discussion', 'describe', 'payment', 'benefit', 'trigger', 'change-in-control', 'trigger', 'termination', 'employment', 'change-in-control', 'term', 'experience', 'change-in-control', 'define', 'compensation', 'event', 'occur', 'consist', 'person', 'nominate', 'appoint', 'purpose', 'assume', 'office', 'result', 'threaten', 'election', 'consider', 'appoint', 'person', 'group', 'acquire', 'merge', 'company', 'combine', 'company', 'approve', 'agreement', 'liquidate', 'dissolve', 'company', 'payment', 'describe', 'section', 'termination', 'employment', 'consequence', 'change-in-control', 'neos', 'termination', 'employment', 'follow', 'compensation', 'balance', 'odcp', 'value', 'continue', 'interest', 'odcp', 'compensation', 'balance', 'edcp', 'lump', 'allow', 'section', 'determine', 'payment', 'amount', 'portion', 'rsus', 'vest', 'change-in-control', 'rata', 'vesting', 'base', 'percentage', 'vesting', 'period', 'elapse', 'date', 'change-in-control', 'balance', 'award', 'forfeit', 'officer', 'meet', 'year', 'service', 'requirement', 'describe', 'equity', 'award', 'rsus', 'award', 'vest', 'change-in-control', 'portion', 'pbrsu', 'award', 'performance', 'period', 'deem', 'level', 'change-in-control', 'rata', 'payout', 'base', 'percentage', 'performance', 'period', 'elapse', 'date', 'change-in-control', 'balance', 'award', 'forfeit', 'payout', 'level', 'calculation', 'performance', 'eliminate', 'result', 'occur', 'performance', 'period', 'award', 'officer', 'meet', 'year', 'service', 'requirement', 'describe', 'equity', 'award', 'pbrsus', 'award', 'deem', 'level', 'change-in-control', 'change-in-control', 'occur', 'neos', 'receive', 'schiel', 'jones', 'odcp', 'value', 'market', 'interest', 'pbrsu', 'step', 'president', 'resign', 'amount', 'show', 'situation', 'departure', 'page', 'description', 'payment', 'termination', 'employment', 'odcp', 'freeze', 'participant', 'compensation', 'deferrals', 'value', 'determine', 'payment', 'account', 'make', 'base', 'payment', 'election', 'value', 'earnings', 'earnings', 'rate', 'earnings', 'rate', 'effect', 'discount', 'rate', 'reference', 'interest', 'rate', 'odcp', 'year', 'page', 'detail', 'amount', 'determine', 'number', 'accelerate', 'price', 'january', 'statement', 'corporation', 'http', '//www.sec.gov/archives/edgar/data///ltgt_defa.htm']"
2014,Target,"['corporation', 'content', 'reason', 'termination', 'employment', 'addition', 'payment', 'change', 'control', 'explain', 'termination', 'employment', 'employment', 'terminates', 'reason', 'material', 'reduction', 'compensation', 'responsibility', 'require', 'relocation', 'benefit', 'receive', 'severance', 'accelerate', 'option', 'estimate', 'amount', 'post-termination', 'benefit', 'reason', 'termination', 'employment', 'benefit', 'trigger', 'transaction', 'follow', 'tesija', 'jones', 'payment', 'severance', 'accelerate', 'option', 'step', 'president', 'resign', 'amount', 'show', 'situation', 'departure', 'page', 'description', 'payment', 'termination', 'employment', 'note', 'termination', 'page', 'amount', 'determine', 'number', 'option', 'accelerate', 'price', 'january', 'exercise', 'price', 'option', 'equity', 'compensation', 'information', 'number', 'security', 'issuance', 'equity', 'number', 'security', 'compensation', 'issue', 'exercise', 'exercise', 'price', 'option', 'option', 'security', 'warrant', 'right', 'warrant', 'right', 'reflect', 'category', 'column', 'equity', 'compensation', 'approve', 'security', 'holder', 'equity', 'compensation', 'approve', 'security', 'holder', 'total', 'amount', 'include', 'pbrsu', 'settlement', 'psus', 'rsus', 'pbrsus', 'issue', 'term', 'incentive', 'number', 'issue', 'depend', 'performance', 'return', 'period', 'time', 'psus', 'rsus', 'pbrsus', 'exercise', 'price', 'exclude', 'exercise', 'price', 'calculation', 'column', 'statement', 'corporation', 'http', '//www.sec.gov/archives/edgar/data///ltgt_defa.htm']"
2014,Target,"['corporation', 'content', 'item', 'ratification', 'appointment', 'ernst', 'register', 'accounting', 'firm', 'audit', 'appointment', 'compensation', 'retention', 'oversight', 'accounting', 'firm', 'retain', 'statement', 'audit', 'appoint', 'register', 'accounting', 'firm', 'subsidiary', 'year', 'ernst', 'retain', 'capacity', 'audit', 'auditor', 'believe', 'independence', 'risk', 'address', 'concern', 'audit', 'review', 'non-audit', 'service', 'engagement', 'provide', 'ernst', 'impact', 'firm', 'independence', 'conduct', 'assessment', 'ernst', 'service', 'quality', 'relationship', 'management', 'conduct', 'ernst', 'management', 'interview', 'approves', 'selection', 'ernst', 'engagement', 'partner', 'rotation', 'member', 'audit', 'believe', 'continue', 'retention', 'ernst', 'serve', 'register', 'accounting', 'firm', 'interest', 'company', 'governance', 'practice', 'ratification', 'appointment', 'ratification', 'solicit', 'direct', 'appointment', 'audit', 'ernst', 'register', 'accounting', 'firm', 'subsidiary', 'year', 'representative', 'ernst', 'opportunity', 'make', 'statement', 'representative', 'desire', 'question', 'audit', 'non-audit', 'present', 'service', 'perform', 'audit', 'statement', 'review', 'interim', 'statement', 'quarter', 'service', 'perform', 'year', 'audit', 'compliance', 'planning', 'advice', 'include', 'integrate', 'audit', 'audit', 'subsidiary', 'consent', 'security', 'offering', 'registration', 'statement', 'consultation', 'include', 'benefit', 'audit', 'consultation', 'attestation', 'service', 'include', 'return', 'preparation', 'compliance', 'service', 'method', 'analysis', 'support', 'include', 'planning', 'advice', 'assistance', 'audit', 'appeal', 'include', 'application', 'filing', 'service', 'statement', 'corporation', 'http', '//www.sec.gov/archives/edgar/data///ltgt_defa.htm']"
2014,Target,"['corporation', 'content', 'audit', 'practice', 'require', 'audit', 'service', 'service', 'provide', 'accounting', 'firm', 'audit', 'review', 'service', 'provide', 'service', 'firm', 'independence', 'addition', 'audit', 'delegate', 'authority', 'grant', 'pre-approvals', 'audit', 'chair', 'pre-approvals', 'grant', 'chair', 'report', 'audit', 'schedule', 'audit', 'recommend', 'ratification', 'appointment', 'ernst', 'register', 'accounting', 'firm', 'report', 'audit', 'role', 'audit', 'assist', 'responsibility', 'oversee', 'reporting', 'process', 'management', 'responsibility', 'consolidate', 'statement', 'process', 'system', 'control', 'accounting', 'firm', 'opinion', 'conformity', 'consolidate', 'statement', 'principle', 'accept', 'state', 'addition', 'register', 'accounting', 'firm', 'opinion', 'control', 'copy', 'audit', 'position', 'description', 'adopt', 'describe', 'role', 'audit', 'reporting', 'process', 'online', 'www.target.com/investors', 'click', 'investor', 'governance', 'function', 'audit', 'meet', 'auditor', 'register', 'accounting', 'firm', 'management', 'discus', 'scope', 'audit', 'result', 'examination', 'evaluation', 'control', 'review', 'management', 'audit', 'statement', 'include', 'report', 'discuss', 'register', 'accounting', 'firm', 'matter', 'require', 'company', 'standard', 'receive', 'write', 'disclosure', 'letter', 'register', 'accounting', 'firm', 'require', 'requirement', 'company', 'accounting', 'register', 'communication', 'audit', 'independence', 'discuss', 'matter', 'independence', 'base', 'review', 'discussion', 'describe', 'report', 'limitation', 'role', 'responsibility', 'audit', 'refer', 'audit', 'position', 'description', 'audit', 'recommend', 'audit', 'statement', 'include', 'report', 'form', 'year', 'filing', 'audit', 'roxanne', 'chair', 'minnick', 'anne', 'mulcahy', 'derica', 'rice', 'statement', 'corporation', 'http', '//www.sec.gov/archives/edgar/data///ltgt_defa.htm']"
2014,Target,"['corporation', 'content', 'item', 'approval', 'compensation', 'view', 'express', 'determine', 'approve', 'executive', 'compensation', 'disclose', 'compensation', 'discussion', 'analysis', 'disclosure', 'relate', 'statement', 'compensation', 'program', 'structure', 'interest', 'executive', 'officer', 'interest', 'design', 'attract', 'retain', 'motivate', 'premier', 'management', 'team', 'sustain', 'brand', 'advantage', 'marketplace', 'provide', 'framework', 'encourages', 'result', 'return', 'term', 'urge', 'discuss', 'executive', 'compensation', 'program', 'align', 'performance', 'creation', 'value', 'believe', 'dialogue', 'success', 'take', 'feedback', 'approve', 'proposal', 'support', 'compensation', 'program', 'support', 'level', 'result', 'embark', 'outreach', 'effort', 'concern', 'compensation', 'governance', 'take', 'action', 'response', 'feedback', 'june', 'hold', 'host', 'call', 'firm', 'majority', 'conversation', 'lead', 'johnson', 'chair', 'compensation', 'chair', 'governance', 'change', 'make', 'compensation', 'include', 'grant', 'year', 'performance', 'feature', 'pension', 'replacement', 'value', 'emphasis', 'performance', 'option', 'grant', 'portion', 'rsus', 'pbrsus', 'comprise', 'rsus', 'return', 'invest', 'capital', 'create', 'balance', 'focus', 'metric', 'manage', 'business', 'drive', 'return', 'time', 'overhaul', 'executive', 'compensation', 'program', 'result', 'view', 'level', 'support', 'show', 'feedback', 'value', 'feedback', 'provide', 'look', 'continue', 'dialogue', 'compensation', 'matter', 'issue', 'relevant', 'business', 'recommendation', 'compensation', 'recommend', 'approval', 'resolution', 'resolve', 'approve', 'compensation', 'award', 'name', 'executive', 'officer', 'describe', 'disclosure', 'executive', 'compensation', 'disclosures', 'statement.', 'statement', 'corporation', 'http', '//www.sec.gov/archives/edgar/data///ltgt_defa.htm']"
2014,Target,"['corporation', 'content', 'effect', 'item', 'resolution', 'approval', 'item', 'require', 'compensation', 'take', 'action', 'compensation', 'practice', 'decision', 'compensation', 'benefit', 'executive', 'officer', 'disapproval', 'remain', 'compensation', 'believe', 'compensation', 'position', 'consider', 'information', 'factor', 'make', 'compensation', 'recommendation', 'decision', 'interest', 'value', 'opinion', 'express', 'communication', 'resolution', 'non-binding', 'evidence', 'response', 'consider', 'executive', 'compensation', 'opinion', 'receive', 'communication', 'compensation', 'decision', 'statement', 'corporation', 'http', '//www.sec.gov/archives/edgar/data///ltgt_defa.htm']"
2014,Target,"['corporation', 'content', 'item', 'proposal', 'eliminate', 'perquisite', 'richard', 'choice', 'warminster', 'hold', 'intend', 'submit', 'resolution', 'approval', 'resolution', 'request', 'corporation', 'compensation', 'cease', 'perquisite', 'name', 'executive', 'corporation', 'year', 'statement', 'definition', 'privilege', 'profit', 'salary', 'wage', 'believe', 'name', 'executive', 'demand', 'payment', 'income', 'consequence', 'hard', 'item', 'question', 'fact', 'compensation', 'seem', 'executive', 'perquisites', 'compensation', 'level', 'walmart', 'time', 'revenue', 'government', 'employee', 'reimbursement', 'company', 'aircraft', 'reimbursement', 'management', 'expense', 'reimbursement', 'home', 'security', 'expense', 'exercise', 'room', 'spousal', 'travel', 'business', 'trip', 'gift', 'executive', 'physicals', 'regulation', 'illegal', 'result', 'governor', 'outcome', 'value', 'perquisites', 'compare', 'award', 'category', 'compensation', 'perquisites', 'perquisite', 'cover', 'housing', 'expense', 'travel', 'service', 'will', 'home', 'divorce', 'child', 'wedding', 'realize', 'suggestion', 'cover', 'matter', 'company', 'advisory', 'approval', 'compensation', 'approve', 'year', 'rule', 'indicate', 'proposal', 'accept', 'approval', 'executive', 'compensation', 'meaningless', 'invite', 'opinion', 'position', 'consider', 'proposal', 'believe', 'time', 'interest', 'page', 'provide', 'perquisite', 'executive', 'officer', 'devote', 'time', 'business', 'promote', 'health', 'safety', 'security', 'perquisites', 'executive', 'officer', 'gross-ups', 'provide', 'compensation', 'review', 'level', 'perquisite', 'basis', 'believe', 'perquisite', 'offer', 'market', 'practice', 'compensation', 'conduct', 'review', 'element', 'perquisite', 'part', 'outreach', 'effort', 'compensation', 'determine', 'perquisite', 'provide', 'change', 'elements', 'program', 'describe', 'compensation', 'discussion', 'analysis', 'page', 'addition', 'believe', 'perquisite', 'call', 'proposal', 'company', 'disadvantage', 'element', 'offer', 'industry', 'peer', 'recommend', 'proposal', 'eliminate', 'perquisite', 'statement', 'corporation', 'http', '//www.sec.gov/archives/edgar/data///ltgt_defa.htm']"
2014,Target,"['corporation', 'content', 'item', 'proposal', 'adopt', 'policy', 'chairman', 'john', 'chevedden', 'nelson', 'avenue', 'redondo', 'beach', 'hold', 'intend', 'submit', 'resolution', 'approval', 'resolution', 'proposal', 'chairman', 'resolve', 'request', 'adopt', 'policy', 'amend', 'document', 'reflect', 'policy', 'require', 'chair', 'member', 'independence', 'requirement', 'apply', 'obligation', 'time', 'resolution', 'adopt', 'compliance', 'policy', 'waive', 'serve', 'chair', 'policy', 'specify', 'chairman', 'chairman', 'cease', 'statement', 'chairman', 'arrangement', 'hinder', 'ability', 'monitor', 'performance', 'company', 'chairman', 'chairman', 'practice', 'unite', 'market', 'proposal', 'topic', 'support', 'company', 'netflix', 'topic', 'james', 'johnson', 'receive', 'suppose', 'check', 'balance', 'role', 'regard', 'chairman', 'johnson', 'chair', 'chairman', 'gregg', '-years', 'tenure', 'detracts', 'independence', 'johnson', 'over-burdened', 'duty', 'company', 'anne', 'chair', 'nomination', 'receive', 'mulcahy', '-years', 'long-tenure', 'over-burdened', 'duty', 'company', 'roxanne', 'chair', 'audit', 'over-burdened', 'duty', 'company', 'solomon', 'tenure', 'year', 'duties', 'company', 'proposal', 'evaluate', 'company', 'governance', 'performance', 'report', 'rating', 'investment', 'research', 'firm', 'give', 'gregg', 'steinhafel', 'incorporate', 'contain', 'provision', 'protect', 'management', 'hostile', 'takeover', 'interest', 'secure', 'stake', 'limit', 'minnesota', 'control', 'acquisition', 'provision', 'reach', 'ownership', 'acquire', 'deny', 'right', 'core', 'topic', 'proposal', 'context', 'governance', 'please', 'value', 'chairman', 'proposal', 'position', 'consider', 'proposal', 'believe', 'time', 'interest', 'believe', 'decision', 'maintain', 'combine', 'role', 'role', 'base', 'circumstance', 'corporation', 'independence', 'capability', 'leadership', 'provide', 'believe', 'role', 'chair', 'mandate', 'separation', 'deliver', 'benefit', 'statement', 'corporation', 'http', '//www.sec.gov/archives/edgar/data///ltgt_defa.htm']"
2014,Target,"['corporation', 'content', 'believe', 'leadership', 'structure', 'governance', 'practice', 'allow', 'oversight', 'company', 'governance', 'guideline', 'require', 'responsibility', 'describe', 'page', 'role', 'chair', 'combine', 'elect', 'meet', 'session', 'preside', 'member', 'management', 'session', 'discuss', 'matter', 'concern', 'deem', 'evaluation', 'management', 'management', 'succession', 'planning', 'matter', 'include', 'agenda', 'need', 'effectiveness', 'chairpersons—and', 'members—of', 'audit', 'governance', 'compensation', 'chairperson', 'determine', 'matter', 'discuss', 'material', 'evaluate', 'area', 'cover', 'charter', 'serve', 'connection', 'departure', 'elect', 'chair', 'chair', 'responsibility', 'decision', 'make', 'make', 'role', 'chair', 'determine', 'role', 'remain', 'continuity', 'period', 'transition', 'expect', 'revisit', 'leadership', 'structure', 'connection', 'appointment', 'permanent', 'recommend', 'proposal', 'adopt', 'policy', 'chairman', 'item', 'proposal', 'adopt', 'policy', 'discrimination', 'person', 'thomas', 'bellbrook', 'road', 'ohio', 'intend', 'submit', 'resolution', 'approval', 'resolution', 'request', 'institute', 'policy', 'discrimination', 'discrimination', 'person', 'base', 'race', 'religion', 'gender', 'orientation', 'vendor', 'contract', 'customer', 'relation', 'require', 'statement', 'discrimination', 'basis', 'race', 'stop', 'basis', 'race.', 'john', 'roberts', 'justice', 'court', 'unite', 'state', 'country', 'found', 'equality', 'thousand', 'americans', 'give', 'measure', 'devotion', 'dishonor', 'practice', 'discriminate', 'group', 'person', 'reason', 'group', 'resolve', 'commit', 'company', 'equality', 'statement', 'corporation', 'http', '//www.sec.gov/archives/edgar/data///ltgt_defa.htm']"
2014,Target,"['corporation', 'content', 'position', 'consider', 'proposal', 'believe', 'time', 'interest', 'policy', 'practice', 'believe', 'proposal', 'opportunity', 'policy', 'provide', 'employment', 'practice', 'implement', 'regard', 'race', 'color', 'origin', 'pregnancy', 'belief', 'disability', 'orientation', 'gender', 'identity', 'expression', 'citizenship', 'status', 'status', 'information', 'basis', 'protect', 'state', 'employment', 'practice', 'addition', 'standard', 'vendor', 'engagement', 'require', 'vendor', 'comply', 'seek', 'eliminate', 'workplace', 'discrimination', 'base', 'race', 'gender', 'characteristic', 'beliefs', 'policy', 'practice', 'permit', 'proposal', 'seek', 'limit', 'policy', 'practice', 'require', 'believe', 'activity', 'company', 'disadvantage', 'believe', 'proposal', 'interfere', 'ability', 'tailor', 'employment', 'benefit', 'policy', 'attract', 'workforce', 'vendor', 'base', 'heart', 'company', 'diverse', 'background', 'perspectives', 'team', 'member', 'diversity', 'team', 'foster', 'unique', 'culture', 'dynamic', 'guide', 'commitment', 'result', 'market', 'insight', 'community', 'lgbta', 'woman', 'business', 'council', 'help', 'make', 'place', 'work', 'inform', 'business', 'decision', 'create', 'advantage', 'vice', 'president', 'diversity', 'inclusion', 'lead', 'team', 'work', 'business', 'council', 'diversity', 'strategy', 'believe', 'store', 'merchandise', 'reflect', 'community', 'operate', 'result', 'supplier', 'business', 'partner', 'participation', 'organization', 'focus', 'business', 'development', 'addition', 'extend', 'commitment', 'involvement', 'program', 'partnership', 'sponsorship', 'fostering', 'culture', 'care', 'community', 'serve', 'embrace', 'diversity', 'support', 'information', 'diversity', 'program', 'locate', 'www.target.com/diversity', 'believe', 'management', 'position', 'determine', 'approach', 'vendor', 'contract', 'customer', 'relation', 'reason', 'believe', 'proposal', 'best', 'interest', 'recommend', 'proposal', 'adopt', 'policy', 'discrimination', 'person', 'statement', 'corporation', 'http', '//www.sec.gov/archives/edgar/data///ltgt_defa.htm']"
2014,Target,"['corporation', 'content', 'question', 'answer', 'voting', 'purpose', 'provide', 'opportunity', 'item', 'business', 'describe', 'addition', 'serf', 'forum', 'management', 'report', 'performance', 'responds', 'question', 'include', 'material', 'material', 'include', 'statement', 'report', 'form', 'year', 'report', 'card', 'instruction', 'form', 'statement', 'designation', 'person', 'person', 'designate', 'call', 'holder', 'someone', 'write', 'document', 'call', 'card', 'revoke', 'time', 'completion', 'write', 'revocation', 'secretary', 'nicollet', 'mall', 'minneapolis', 'designate', 'officer', 'mulligan', 'baer', 'statement', 'document', 'contain', 'information', 'security', 'exchange', 'commission', 'rule', 'require', 'provide', 'sign', 'individual', 'difference', 'owner', 'register', 'transfer', 'agent', 'computershare', 'trust', 'company', 'computershare', 'consider', 'respect', 'hold', 'broker', 'trustee', 'bank', 'nominee', 'consider', 'owner', 'constitute', 'quorum', 'register', 'owner', 'business', 'record', 'date', 'april', 'entitle', 'class', 'item', 'business', 'record', 'date', 'need', 'hold', 'presence', 'person', 'holder', 'majority', 'record', 'date', 'constitute', 'quorum', 'receive', 'abstention', 'broker', 'non-votes', 'include', 'calculation', 'number', 'consider', 'purpose', 'quorum', 'option', 'advance', 'internet', 'telephone', 'card', 'addition', 'person', 'procedure', 'describe', 'internet', 'telephone', 'register', 'touch-tone', 'telephone', 'number', 'identify', 'card', 'instruction', 'describe', 'card', 'owner', 'internet', 'telephone', 'broker', 'trustee', 'bank', 'make', 'method', 'telephone', 'voting', 'hour', 'week', 'deadline', 'internet', 'telephone', 'deadline', 'participant', 'a.m.', 'time', 'june', 'owner', 'deadline', 'daylight', 'time', 'june', 'statement', 'corporation', 'http', '//www.sec.gov/archives/edgar/data///ltgt_defa.htm']"
2014,Target,"['corporation', 'content', 'register', 'write', 'card', 'mail', 'return', 'card', 'ensure', 'date', 'participant', 'a.m.', 'time', 'june', 'person', 'register', 'person', 'owner', 'person', 'please', 'note', 'owner', 'execute', 'revoke', 'count', 'person', 'appoint', 'behalf', 'register', 'owner', 'attend', 'person', 'follow', 'instruction', 'provide', 'question', 'attend', 'page', 'happen', 'provide', 'instruction', 'matter', 'present', 'determination', 'register', 'return', 'card', 'instruction', 'person', 'name', 'holder', 'card', 'accordance', 'recommendation', 'owner', 'instruct', 'broker', 'trustee', 'bank', 'instruction', 'form', 'provide', 'voting', 'instruction', 'broker', 'bank', 'nominee', 'depend', 'item', 'consider', 'item', 'voting', 'instruction', 'item', 'broker', 'bank', 'broker', 'item', 'business', 'item', 'ratification', 'appointment', 'ernst', 'register', 'accounting', 'firm', 'item', 'broker', 'non-votes', 'count', 'purpose', 'count', 'deem', 'person', 'purpose', 'item', 'item', 'provide', 'instruction', 'broker', 'bank', 'nominee', 'discretion', 'item', 'ratification', 'appointment', 'ernst', 'register', 'accounting', 'firm', 'item', 'hold', 'trust', 'trustee', 'provide', 'instruction', 'depend', 'agreement', 'trust', 'hold', 'detail', 'question', 'date', 'statement', 'know', 'matter', 'present', 'determination', 'refer', 'statement', 'matter', 'come', 'holder', 'recommend', 'recommendation', 'give', 'discretion', 'statement', 'voting', 'instruction', 'participant', 'hold', 'trustee', 'benefit', 'participant', 'participant', 'register', 'owner', 'material', 'hold', 'participant', 'instruct', 'method', 'describe', 'instruction', 'form', 'connection', 'hold', 'voting', 'instruction', 'trustee', 'allocate', 'account', 'proportion', 'instruction', 'receive', 'participant', 'give', 'instruction', 'statement', 'corporation', 'http', '//www.sec.gov/archives/edgar/data///ltgt_defa.htm']"
